source_year,domain,sentence_id,text,target,category,polarity,label,from_idx,to_idx
2014,restaurant,604,I liked the beer selection!,beer selection,NONE,positive,2,12,26
2014,restaurant,2911,"Great food, good size menu, great service and an unpretensious setting.",food,NONE,positive,2,6,10
2014,restaurant,2911,"Great food, good size menu, great service and an unpretensious setting.",menu,NONE,positive,2,22,26
2014,restaurant,2911,"Great food, good size menu, great service and an unpretensious setting.",service,NONE,positive,2,34,41
2014,restaurant,2911,"Great food, good size menu, great service and an unpretensious setting.",setting,NONE,positive,2,63,70
2014,restaurant,3074,Go here for a romantic dinner but not for an all out wow dining experience.,dinner,NONE,positive,2,23,29
2014,restaurant,3074,Go here for a romantic dinner but not for an all out wow dining experience.,dining,NONE,positive,2,57,63
2014,restaurant,728,"With the great variety on the menu , I eat here often and never get bored .",menu,NONE,positive,2,30,34
2014,restaurant,2925,The menu is very limited - i think we counted 4 or 5 entrees.,menu,NONE,negative,0,4,8
2014,restaurant,2925,The menu is very limited - i think we counted 4 or 5 entrees.,entrees,NONE,negative,0,53,60
2014,restaurant,3436,The menu is limited but almost all of the dishes are excellent.,menu,NONE,negative,0,4,8
2014,restaurant,3436,The menu is limited but almost all of the dishes are excellent.,dishes,NONE,positive,2,42,48
2014,restaurant,1215,"Great bagels, spreads and a good place to hang out in.",bagels,NONE,positive,2,6,12
2014,restaurant,1215,"Great bagels, spreads and a good place to hang out in.",spreads,NONE,positive,2,14,21
2014,restaurant,3249,"Unfortunately, the food is outstanding, but everything else about this restaurant is the pits.",food,NONE,positive,2,19,23
2014,restaurant,3207,We always have a delicious meal and always leave feeling satisfied.,meal,NONE,positive,2,27,31
2014,restaurant,672,"Dip the ingredients in with your chopsticks, swirl them around, and eat.",ingredients,NONE,neutral,1,8,19
2014,restaurant,672,"Dip the ingredients in with your chopsticks, swirl them around, and eat.",chopsticks,NONE,neutral,1,33,43
2014,restaurant,2972,First went here to enjoy their garden terrace.,garden terrace,NONE,positive,2,31,45
2014,restaurant,2277,"The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.",cuisine,NONE,neutral,1,4,11
2014,restaurant,3680,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,atmosphere,NONE,positive,2,50,60
2014,restaurant,1688,All my co-workers were amazed at how small the dish was.,dish,NONE,negative,0,47,51
2014,restaurant,598,"The atmosphere is unheralded, the service impecible, and the food magnificant.",atmosphere,NONE,positive,2,4,14
2014,restaurant,598,"The atmosphere is unheralded, the service impecible, and the food magnificant.",service,NONE,positive,2,34,41
2014,restaurant,598,"The atmosphere is unheralded, the service impecible, and the food magnificant.",food,NONE,positive,2,61,65
2014,restaurant,2926,"We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",grilled branzino,NONE,negative,0,24,40
2014,restaurant,2977,"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",vibe,NONE,positive,2,44,48
2014,restaurant,2977,"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",French food,NONE,positive,2,76,87
2014,restaurant,2977,"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",packed,NONE,negative,0,16,22
2014,restaurant,2960,Le Pere Pinard has a $15 pre-theater menu that is outstanding.,pre-theater menu,NONE,positive,2,25,41
2014,restaurant,892,Our server checked on us maybe twice during the entire meal.,server,NONE,negative,0,4,10
2014,restaurant,892,Our server checked on us maybe twice during the entire meal.,meal,NONE,neutral,1,55,59
2014,restaurant,2274,"Though the Spider Roll may look like a challenge to eat, with soft shell crab hanging out of the roll, it is well worth the price you pay for them.",price,NONE,positive,2,124,129
2014,restaurant,2274,"Though the Spider Roll may look like a challenge to eat, with soft shell crab hanging out of the roll, it is well worth the price you pay for them.",shell crab,NONE,positive,2,67,77
2014,restaurant,194,"I have tried to make reservations, but both times, the hostess didn't have my name.",reservations,NONE,neutral,1,21,33
2014,restaurant,194,"I have tried to make reservations, but both times, the hostess didn't have my name.",hostess,NONE,negative,0,55,62
2014,restaurant,148,I also recommend the rice dishes or the different varieties of congee (rice porridge).,rice dishes,NONE,positive,2,21,32
2014,restaurant,148,I also recommend the rice dishes or the different varieties of congee (rice porridge).,congee (rice porridge),NONE,positive,2,63,85
2014,restaurant,856,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",chef,NONE,positive,2,114,118
2014,restaurant,856,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",fish dishes,NONE,positive,2,186,197
2014,restaurant,856,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",soups,NONE,positive,2,202,207
2014,restaurant,856,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",kitchen,NONE,positive,2,134,141
2014,restaurant,856,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",cuisine,NONE,positive,2,104,111
2014,restaurant,1402,I love Indian food and consider myself to be quite an expert on it.,Indian food,NONE,positive,2,7,18
2014,restaurant,439,Some baby pizzas get their wish.,baby pizzas,NONE,neutral,1,5,16
2014,restaurant,2053,Overall A oh ya even though there is waiting it is deff worth it,waiting,NONE,negative,0,37,44
2014,restaurant,3316,The lava cake dessert was incredible and I recommend it.,lava cake dessert,NONE,positive,2,4,21
2014,restaurant,433,VT is what baby pizzas hope to be when they grow up.,baby pizzas,NONE,neutral,1,11,22
2014,restaurant,738,"From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.",service,NONE,negative,0,18,25
2014,restaurant,738,"From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.",food,NONE,negative,0,40,44
2014,restaurant,738,"From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.",managers,NONE,negative,0,81,89
2014,restaurant,1549,Lahore is a great place to duck into late-night when you need some really tasty food on the cheap -- you'll likely have trouble finishing the amount of food you get for FOUR DOLLARS.,food,NONE,positive,2,80,84
2014,restaurant,1549,Lahore is a great place to duck into late-night when you need some really tasty food on the cheap -- you'll likely have trouble finishing the amount of food you get for FOUR DOLLARS.,food,NONE,positive,2,152,156
2014,restaurant,1798,The last time I went we were seated at a table in a corridor next to the kitchen.,table,NONE,negative,0,41,46
2014,restaurant,2941,good selection of wines ranging from affordable to high end.,selection of wines,NONE,positive,2,5,23
2014,restaurant,362,"Nice restaurant overall, with classic upscale Italian decor.",Italian decor,NONE,positive,2,46,59
2014,restaurant,2921,Not impressed with the food.,food,NONE,negative,0,23,27
2014,restaurant,1909,The entire dining experience was wonderful!,dining experience,NONE,positive,2,11,28
2014,restaurant,1878,The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.,wine selection,NONE,positive,2,4,18
2014,restaurant,1878,The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.,reservation,NONE,neutral,1,101,112
2014,restaurant,858,Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.,Service,NONE,positive,2,0,7
2014,restaurant,858,Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.,maitre,NONE,positive,2,91,97
2014,restaurant,858,Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.,reservation,NONE,negative,0,71,82
2014,restaurant,3376,"Order the panang duck, it's fantastic.",panang duck,NONE,positive,2,10,21
2014,restaurant,173,"Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders.",raw vegatables,NONE,negative,0,76,90
2014,restaurant,1836,"Other than the crappy service from two individuals, it's great.",service,NONE,negative,0,22,29
2014,restaurant,1404,They have authentic Indian at amazin prices.,Indian,NONE,positive,2,20,26
2014,restaurant,1404,They have authentic Indian at amazin prices.,prices,NONE,positive,2,37,43
2014,restaurant,1819,Ambiance- relaxed and stylish.,Ambiance,NONE,positive,2,0,8
2014,restaurant,2639,"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",BBQ Salmon,NONE,positive,2,30,40
2014,restaurant,2639,"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",Sea Bass,NONE,positive,2,42,50
2014,restaurant,2639,"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",Crispy Duck,NONE,positive,2,55,66
2014,restaurant,926,I look forward to eating here again,eating,NONE,positive,2,18,24
2014,restaurant,2385,I've been coming here as a child and always come back for the taste.,taste,NONE,positive,2,62,67
2014,restaurant,2498,Tuk Tuk is one of those comfortable neighborhood joints where you know you will always have a good meal at a fair price.,meal,NONE,positive,2,99,103
2014,restaurant,2498,Tuk Tuk is one of those comfortable neighborhood joints where you know you will always have a good meal at a fair price.,price,NONE,positive,2,114,119
2014,restaurant,2469,"A glass of Leaping Lizard, a glass of prosecco, and the mussels had everything happy.",glass of prosecco,NONE,positive,2,29,46
2014,restaurant,2469,"A glass of Leaping Lizard, a glass of prosecco, and the mussels had everything happy.",mussels,NONE,positive,2,56,63
2014,restaurant,2469,"A glass of Leaping Lizard, a glass of prosecco, and the mussels had everything happy.",glass of Leaping Lizard,NONE,positive,2,2,25
2014,restaurant,567,"Food was average and creme brulee was awful - the sugar was charred, not caramelized and smelled of kerosene.",Food,NONE,neutral,1,0,4
2014,restaurant,567,"Food was average and creme brulee was awful - the sugar was charred, not caramelized and smelled of kerosene.",creme brulee,NONE,negative,0,21,33
2014,restaurant,567,"Food was average and creme brulee was awful - the sugar was charred, not caramelized and smelled of kerosene.",sugar,NONE,negative,0,50,55
2014,restaurant,3517,The food always tastes fresh and served promptly.,food,NONE,positive,2,4,8
2014,restaurant,3517,The food always tastes fresh and served promptly.,served,NONE,positive,2,33,39
2014,restaurant,1599,The pizza here is delicious.,pizza,NONE,positive,2,4,9
2014,restaurant,2548,"Pizza and garlic knots are great as well, I order from them quite often and the delivery is always super quick!",Pizza,NONE,positive,2,0,5
2014,restaurant,2548,"Pizza and garlic knots are great as well, I order from them quite often and the delivery is always super quick!",delivery,NONE,positive,2,80,88
2014,restaurant,2548,"Pizza and garlic knots are great as well, I order from them quite often and the delivery is always super quick!",garlic knots,NONE,positive,2,10,22
2014,restaurant,3175,But who says Murray's is anything about service.,service,NONE,neutral,1,40,47
2014,restaurant,1352,Hats off to the chef.,chef,NONE,positive,2,16,20
2014,restaurant,3537,"Service could be improved but overall this is a place that understands the importance of little things (the heavy, black, antique-seeming teapot, for one) in the restaurant experience.",Service,NONE,negative,0,0,7
2014,restaurant,3537,"Service could be improved but overall this is a place that understands the importance of little things (the heavy, black, antique-seeming teapot, for one) in the restaurant experience.",teapot,NONE,positive,2,138,144
2014,restaurant,1743,"The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.",pizza,NONE,positive,2,4,9
2014,restaurant,1743,"The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.",fresh mozzarella,NONE,positive,2,34,50
2014,restaurant,1743,"The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.",cheese,NONE,negative,0,90,96
2014,restaurant,2907,"service is friendly, and never had a problem walking in and getting a table.",service,NONE,positive,2,0,7
2014,restaurant,2907,"service is friendly, and never had a problem walking in and getting a table.",getting a table,NONE,positive,2,60,75
2014,restaurant,1890,The atmosphere was crowded but it was a great bistro-type vibe.,bistro-type vibe,NONE,positive,2,46,62
2014,restaurant,2588,"First off, the waitress was completely unattentive the 2 times we saw her(odd in a restaurant with 6 tables) and got our order wrong.",waitress,NONE,negative,0,15,23
2014,restaurant,2588,"First off, the waitress was completely unattentive the 2 times we saw her(odd in a restaurant with 6 tables) and got our order wrong.",tables,NONE,neutral,1,101,107
2014,restaurant,3130,The food was bland oily.,food,NONE,negative,0,4,8
2014,restaurant,1198,The fish is fresh but the variety of fish is nothing out of ordinary.,fish,NONE,positive,2,4,8
2014,restaurant,1198,The fish is fresh but the variety of fish is nothing out of ordinary.,variety of fish,NONE,negative,0,26,41
2014,restaurant,2302,"Our favorite meal is a pesto pizza, the house salad, and a good bottle of wine.",pesto pizza,NONE,positive,2,23,34
2014,restaurant,2302,"Our favorite meal is a pesto pizza, the house salad, and a good bottle of wine.",house salad,NONE,positive,2,40,51
2014,restaurant,2302,"Our favorite meal is a pesto pizza, the house salad, and a good bottle of wine.",bottle of wine,NONE,positive,2,64,78
2014,restaurant,2302,"Our favorite meal is a pesto pizza, the house salad, and a good bottle of wine.",meal,NONE,positive,2,13,17
2014,restaurant,2132,"The food, drinks and service are clearly among the best in the city.",food,NONE,positive,2,4,8
2014,restaurant,2132,"The food, drinks and service are clearly among the best in the city.",drinks,NONE,positive,2,10,16
2014,restaurant,2132,"The food, drinks and service are clearly among the best in the city.",service,NONE,positive,2,21,28
2014,restaurant,231,I went there in late afternoon for some bite size food and refleshment with my date.,food,NONE,neutral,1,50,54
2014,restaurant,231,I went there in late afternoon for some bite size food and refleshment with my date.,refleshment,NONE,neutral,1,59,70
2014,restaurant,250,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",ambiance,NONE,positive,2,82,90
2014,restaurant,250,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",service,NONE,positive,2,108,115
2014,restaurant,250,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",foods,NONE,positive,2,217,222
2014,restaurant,250,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",tastes,NONE,positive,2,228,234
2014,restaurant,250,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",sommlier,NONE,positive,2,128,136
2014,restaurant,250,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",captain,NONE,positive,2,163,170
2014,restaurant,250,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",back waiters,NONE,positive,2,175,187
2014,restaurant,3092,Try the tandoori salmon!,tandoori salmon,NONE,positive,2,8,23
2014,restaurant,3686,"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.",atmosphere,NONE,positive,2,15,25
2014,restaurant,1922,"Granted the space is smaller than most, it is the best service you will find in even the largest of restaurants.",space,NONE,negative,0,12,17
2014,restaurant,1922,"Granted the space is smaller than most, it is the best service you will find in even the largest of restaurants.",service,NONE,positive,2,55,62
2014,restaurant,2454,I love the atmorphere @ peep!,atmorphere,NONE,positive,2,11,21
2014,restaurant,603,The service was attentive and her suggestions of menu items was right on the mark.,service,NONE,positive,2,4,11
2014,restaurant,603,The service was attentive and her suggestions of menu items was right on the mark.,menu items,NONE,positive,2,49,59
2014,restaurant,678,The other night we had the $30 three course meal and everything was delicious - if I could of licked the plate clean I would of.,three course meal,NONE,positive,2,31,48
2014,restaurant,2521,"The environment is romantic, but the food is horrible, the service is pathetic, and gabriella lies about everything she could.",environment,NONE,positive,2,4,15
2014,restaurant,2521,"The environment is romantic, but the food is horrible, the service is pathetic, and gabriella lies about everything she could.",food,NONE,negative,0,37,41
2014,restaurant,2521,"The environment is romantic, but the food is horrible, the service is pathetic, and gabriella lies about everything she could.",service,NONE,negative,0,59,66
2014,restaurant,1918,"We had crawfish boiled and despite making a mess, it was a ton of fun and quite tasty as well.",crawfish boiled,NONE,positive,2,7,22
2014,restaurant,2930,I had very high expectations for this place and made a reservation a couple of months in advance for a special occasion.,reservation,NONE,neutral,1,55,66
2014,restaurant,887,What came to our table was burned beyond recognition and stringy.,table,NONE,neutral,1,17,22
2014,restaurant,2448,I had the Pad Thai and the noodles were sticky.,Pad Thai,NONE,negative,0,10,18
2014,restaurant,2448,I had the Pad Thai and the noodles were sticky.,noodles,NONE,negative,0,27,34
2014,restaurant,3244,"So I've never actually been to M proper, but I've had it delivered a few times.",delivered,NONE,neutral,1,57,66
2014,restaurant,1478,"Among all of the new 5th avenue restaurants, this offers by far one of the best values for your money.",values for your money,NONE,positive,2,80,101
2014,restaurant,1413,"Frankly, when you compare what you can have here for lunch, versus McDs or so many other sandwich shops in the city, there is no comparison.",lunch,NONE,positive,2,53,58
2014,restaurant,3129,The hostess is rude to the point of being offensive.,hostess,NONE,negative,0,4,11
2014,restaurant,2271,"If you're craving for Haru's great food, especially the House Roll, but can't stand the wait building outisde, head across the street to their Sake Bar!",food,NONE,positive,2,35,39
2014,restaurant,2271,"If you're craving for Haru's great food, especially the House Roll, but can't stand the wait building outisde, head across the street to their Sake Bar!",wait building,NONE,negative,0,88,101
2014,restaurant,1554,"A narrow corridor leads to a tiny space where there are three tiny white tiled counters, a great deal of mess (stacks of bottles, cans) and a small counter holding 12-14 entrees.",corridor,NONE,negative,0,9,17
2014,restaurant,1554,"A narrow corridor leads to a tiny space where there are three tiny white tiled counters, a great deal of mess (stacks of bottles, cans) and a small counter holding 12-14 entrees.",space,NONE,negative,0,34,39
2014,restaurant,1554,"A narrow corridor leads to a tiny space where there are three tiny white tiled counters, a great deal of mess (stacks of bottles, cans) and a small counter holding 12-14 entrees.",counters,NONE,negative,0,79,87
